last_change_date_time,resource_type,resource_status,resource,campaign,ad_group
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58835199814~345724059788,customers/1487707588/campaigns/1585897129,customers/1487707588/adGroups/58835199814
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/63817648727~539412154005,customers/1487707588/campaigns/1592710704,customers/1487707588/adGroups/63817648727
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/63817648727~539412154725,customers/1487707588/campaigns/1592710704,customers/1487707588/adGroups/63817648727
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59940276453~539602283403,customers/1487707588/campaigns/1593385322,customers/1487707588/adGroups/59940276453
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61301090398~342130290709,customers/1487707588/campaigns/1593424454,customers/1487707588/adGroups/61301090398
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61301090398~342130290909,customers/1487707588/campaigns/1593424454,customers/1487707588/adGroups/61301090398
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59193480694~343249552070,customers/1487707588/campaigns/1593724756,customers/1487707588/adGroups/59193480694
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019051961~2007322636683,customers/1487707588/campaigns/15939744855,customers/1487707588/adGroups/136019051961
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019051961~406049449803,customers/1487707588/campaigns/15939744855,customers/1487707588/adGroups/136019051961
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019051961~406049450043,customers/1487707588/campaigns/15939744855,customers/1487707588/adGroups/136019051961
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019052121~1626298111324,customers/1487707588/campaigns/15939744855,customers/1487707588/adGroups/136019052121
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019052121~2007322636483,customers/1487707588/campaigns/15939744855,customers/1487707588/adGroups/136019052121
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019047401~443010067120,customers/1487707588/campaigns/15939744867,customers/1487707588/adGroups/136019047401
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019047401~443438983904,customers/1487707588/campaigns/15939744867,customers/1487707588/adGroups/136019047401
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019047401~927892045375,customers/1487707588/campaigns/15939744867,customers/1487707588/adGroups/136019047401
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019047841~1586175660232,customers/1487707588/campaigns/15939744867,customers/1487707588/adGroups/136019047841
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019049961~2008372038368,customers/1487707588/campaigns/15939744879,customers/1487707588/adGroups/136019049961
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019051681~1596489057293,customers/1487707588/campaigns/15939745149,customers/1487707588/adGroups/136019051681
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019051681~1596489066653,customers/1487707588/campaigns/15939745149,customers/1487707588/adGroups/136019051681
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/136019051681~2006729860067,customers/1487707588/campaigns/15939745149,customers/1487707588/adGroups/136019051681
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/67357255664~343085160865,customers/1487707588/campaigns/1599461664,customers/1487707588/adGroups/67357255664
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/67357255664~345724059788,customers/1487707588/campaigns/1599461664,customers/1487707588/adGroups/67357255664
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59924102545~550941139877,customers/1487707588/campaigns/1599801784,customers/1487707588/adGroups/59924102545
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59924102545~568017468674,customers/1487707588/campaigns/1599801784,customers/1487707588/adGroups/59924102545
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60565702013~550941139877,customers/1487707588/campaigns/1604081415,customers/1487707588/adGroups/60565702013
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/68113324768~575631675303,customers/1487707588/campaigns/1637836228,customers/1487707588/adGroups/68113324768
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504866429~743137972027,customers/1487707588/campaigns/16457178605,customers/1487707588/adGroups/133504866429
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504867669~527868302870,customers/1487707588/campaigns/16457178617,customers/1487707588/adGroups/133504867669
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504869309~1636322685106,customers/1487707588/campaigns/16457178629,customers/1487707588/adGroups/133504869309
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504869309~887499177333,customers/1487707588/campaigns/16457178629,customers/1487707588/adGroups/133504869309
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504870069~1586175660232,customers/1487707588/campaigns/16457178635,customers/1487707588/adGroups/133504870069
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504870709~2226725989588,customers/1487707588/campaigns/16457178641,customers/1487707588/adGroups/133504870709
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504871429~1665913477404,customers/1487707588/campaigns/16457178647,customers/1487707588/adGroups/133504871429
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504871429~2007350219481,customers/1487707588/campaigns/16457178647,customers/1487707588/adGroups/133504871429
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504871429~336061895921,customers/1487707588/campaigns/16457178647,customers/1487707588/adGroups/133504871429
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/133504871469~2009528791384,customers/1487707588/campaigns/16457178647,customers/1487707588/adGroups/133504871469
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740453601~1641467240621,customers/1487707588/campaigns/16500506155,customers/1487707588/adGroups/137740453601
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740453601~2007353263881,customers/1487707588/campaigns/16500506155,customers/1487707588/adGroups/137740453601
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740454121~1636322685106,customers/1487707588/campaigns/16500506281,customers/1487707588/adGroups/137740454121
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740454121~2008843327325,customers/1487707588/campaigns/16500506281,customers/1487707588/adGroups/137740454121
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740454121~887499177333,customers/1487707588/campaigns/16500506281,customers/1487707588/adGroups/137740454121
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740455801~359439821473,customers/1487707588/campaigns/16500506299,customers/1487707588/adGroups/137740455801
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740455801~360108061901,customers/1487707588/campaigns/16500506299,customers/1487707588/adGroups/137740455801
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740456001~1626298108004,customers/1487707588/campaigns/16500506299,customers/1487707588/adGroups/137740456001
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740456001~460067172217,customers/1487707588/campaigns/16500506299,customers/1487707588/adGroups/137740456001
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/70960930264~526873883999,customers/1487707588/campaigns/1662204950,customers/1487707588/adGroups/70960930264
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/64441592336~526873883999,customers/1487707588/campaigns/1662224834,customers/1487707588/adGroups/64441592336
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/63949709757~526873883999,customers/1487707588/campaigns/1662300226,customers/1487707588/adGroups/63949709757
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/68067281190~526873883999,customers/1487707588/campaigns/1662311908,customers/1487707588/adGroups/68067281190
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66614178438~615073549159,customers/1487707588/campaigns/1682450348,customers/1487707588/adGroups/66614178438
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66614178438~615073549919,customers/1487707588/campaigns/1682450348,customers/1487707588/adGroups/66614178438
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66405435585~342130290709,customers/1487707588/campaigns/1682681883,customers/1487707588/adGroups/66405435585
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66405435585~489498876435,customers/1487707588/campaigns/1682681883,customers/1487707588/adGroups/66405435585
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/70651545310~637899927738,customers/1487707588/campaigns/1707991342,customers/1487707588/adGroups/70651545310
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/70651545310~637899928258,customers/1487707588/campaigns/1707991342,customers/1487707588/adGroups/70651545310
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/68374426722~637899927738,customers/1487707588/campaigns/1708664769,customers/1487707588/adGroups/68374426722
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/68374426722~637899928258,customers/1487707588/campaigns/1708664769,customers/1487707588/adGroups/68374426722
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/64886802937~405442915383,customers/1487707588/campaigns/1712613813,customers/1487707588/adGroups/64886802937
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/64886802937~646366423132,customers/1487707588/campaigns/1712613813,customers/1487707588/adGroups/64886802937
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66276221919~533853505417,customers/1487707588/campaigns/1713925342,customers/1487707588/adGroups/66276221919
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/64805118382~345155399258,customers/1487707588/campaigns/1718344523,customers/1487707588/adGroups/64805118382
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/140931657830~1184800181208,customers/1487707588/campaigns/17326867161,customers/1487707588/adGroups/140931657830
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/140931657830~2008980928538,customers/1487707588/campaigns/17326867161,customers/1487707588/adGroups/140931657830
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/140931657830~871671989490,customers/1487707588/campaigns/17326867161,customers/1487707588/adGroups/140931657830
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/140931658070~2008980929458,customers/1487707588/campaigns/17326867161,customers/1487707588/adGroups/140931658070
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66553214805~662507103526,customers/1487707588/campaigns/1742240858,customers/1487707588/adGroups/66553214805
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/69159797940~343085160865,customers/1487707588/campaigns/1748430916,customers/1487707588/adGroups/69159797940
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/69159797940~345724059788,customers/1487707588/campaigns/1748430916,customers/1487707588/adGroups/69159797940
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/73036474921~342130290909,customers/1487707588/campaigns/1791603813,customers/1487707588/adGroups/73036474921
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/73036474921~489498876475,customers/1487707588/campaigns/1791603813,customers/1487707588/adGroups/73036474921
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/141468816623~2009528791384,customers/1487707588/campaigns/18696856929,customers/1487707588/adGroups/141468816623
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/141468816863~1452706419071,customers/1487707588/campaigns/18696856929,customers/1487707588/adGroups/141468816863
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/141468816863~1870356462950,customers/1487707588/campaigns/18696856929,customers/1487707588/adGroups/141468816863
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/141468816863~2008750800425,customers/1487707588/campaigns/18696856929,customers/1487707588/adGroups/141468816863
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/150773458999~1638268093424,customers/1487707588/campaigns/20387611832,customers/1487707588/adGroups/150773458999
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/150773458999~2009528791384,customers/1487707588/campaigns/20387611832,customers/1487707588/adGroups/150773458999
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/150773459239~1452706419071,customers/1487707588/campaigns/20387611832,customers/1487707588/adGroups/150773459239
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/150773459239~1870356462950,customers/1487707588/campaigns/20387611832,customers/1487707588/adGroups/150773459239
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/150773459239~2008750800425,customers/1487707588/campaigns/20387611832,customers/1487707588/adGroups/150773459239
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/150773459239~335554477883,customers/1487707588/campaigns/20387611832,customers/1487707588/adGroups/150773459239
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/74879175013~778544191568,customers/1487707588/campaigns/2053225146,customers/1487707588/adGroups/74879175013
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/154917284156~1460515721446,customers/1487707588/campaigns/20702215351,customers/1487707588/adGroups/154917284156
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/159771054607~2227550535039,customers/1487707588/campaigns/20815429369,customers/1487707588/adGroups/159771054607
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/195715991211~1659701227150,customers/1487707588/campaigns/23359258693,customers/1487707588/adGroups/195715991211
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/197528102051~2008980929458,customers/1487707588/campaigns/23468547546,customers/1487707588/adGroups/197528102051
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/193437338762~2464253373035,customers/1487707588/campaigns/23478262294,customers/1487707588/adGroups/193437338762
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79422012193~490732349012,customers/1487707588/campaigns/6497492314,customers/1487707588/adGroups/79422012193
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79422012193~490732357172,customers/1487707588/campaigns/6497492314,customers/1487707588/adGroups/79422012193
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79422012193~490732361932,customers/1487707588/campaigns/6497492314,customers/1487707588/adGroups/79422012193
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/73245492370~343085160865,customers/1487707588/campaigns/6497704745,customers/1487707588/adGroups/73245492370
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/73245492370~345724059788,customers/1487707588/campaigns/6497704745,customers/1487707588/adGroups/73245492370
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/73245492370~492505692948,customers/1487707588/campaigns/6497704745,customers/1487707588/adGroups/73245492370
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/73245492370~492505693108,customers/1487707588/campaigns/6497704745,customers/1487707588/adGroups/73245492370
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/73245492370~500124653196,customers/1487707588/campaigns/6497704745,customers/1487707588/adGroups/73245492370
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79582440178~342130290709,customers/1487707588/campaigns/6500214233,customers/1487707588/adGroups/79582440178
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79582440178~342130290909,customers/1487707588/campaigns/6500214233,customers/1487707588/adGroups/79582440178
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79582440178~487353557985,customers/1487707588/campaigns/6500214233,customers/1487707588/adGroups/79582440178
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79582440178~487353558145,customers/1487707588/campaigns/6500214233,customers/1487707588/adGroups/79582440178
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79582440178~489498876435,customers/1487707588/campaigns/6500214233,customers/1487707588/adGroups/79582440178
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79582440178~489498876475,customers/1487707588/campaigns/6500214233,customers/1487707588/adGroups/79582440178
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79590535818~815974355248,customers/1487707588/campaigns/6500401405,customers/1487707588/adGroups/79590535818
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77766948883~525479086740,customers/1487707588/campaigns/6500532902,customers/1487707588/adGroups/77766948883
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77780424933~345099322511,customers/1487707588/campaigns/6500597660,customers/1487707588/adGroups/77780424933
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78062955596~490055164686,customers/1487707588/campaigns/6500621189,customers/1487707588/adGroups/78062955596
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78062955596~498129122540,customers/1487707588/campaigns/6500621189,customers/1487707588/adGroups/78062955596
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77533285905~485377123380,customers/1487707588/campaigns/6500794987,customers/1487707588/adGroups/77533285905
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77533285905~503369199523,customers/1487707588/campaigns/6500794987,customers/1487707588/adGroups/77533285905
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77533285905~526873883999,customers/1487707588/campaigns/6500794987,customers/1487707588/adGroups/77533285905
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77533285905~816052007688,customers/1487707588/campaigns/6500794987,customers/1487707588/adGroups/77533285905
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77533285905~816052009848,customers/1487707588/campaigns/6500794987,customers/1487707588/adGroups/77533285905
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/74864486621~486927992045,customers/1487707588/campaigns/6500961987,customers/1487707588/adGroups/74864486621
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78447843592~499934438113,customers/1487707588/campaigns/6501111593,customers/1487707588/adGroups/78447843592
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78447843592~817261408311,customers/1487707588/campaigns/6501111593,customers/1487707588/adGroups/78447843592
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78447843592~817261409991,customers/1487707588/campaigns/6501111593,customers/1487707588/adGroups/78447843592
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/83700672168~487011617471,customers/1487707588/campaigns/6502676792,customers/1487707588/adGroups/83700672168
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/83700672168~511303891194,customers/1487707588/campaigns/6502676792,customers/1487707588/adGroups/83700672168
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/79497949153~345155399258,customers/1487707588/campaigns/6502687129,customers/1487707588/adGroups/79497949153
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78472262392~816244961000,customers/1487707588/campaigns/6502702945,customers/1487707588/adGroups/78472262392
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/78472262392~818126288875,customers/1487707588/campaigns/6502702945,customers/1487707588/adGroups/78472262392
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77207263919~494780956736,customers/1487707588/campaigns/6503086515,customers/1487707588/adGroups/77207263919
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/77207263919~494780959176,customers/1487707588/campaigns/6503086515,customers/1487707588/adGroups/77207263919
