campaign_name,day_of_week,hour,weeks_observed,weeks_high,weeks_low,weeks_dead,consistency,avg_cpa,avg_cpa_deviation_pct
"EX | 25 | CH | SEARCH | LEAD | Automatiker",TUESDAY,20,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",WEDNESDAY,20,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",THURSDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",FRIDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",SATURDAY,20,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",SUNDAY,21,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",MONDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",TUESDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",WEDNESDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",FRIDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",SATURDAY,21,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",SUNDAY,22,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",MONDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",TUESDAY,22,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",WEDNESDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",THURSDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",FRIDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",SATURDAY,22,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",SUNDAY,23,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",MONDAY,23,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",TUESDAY,23,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",WEDNESDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",THURSDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",FRIDAY,23,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Automatiker",SATURDAY,23,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,0,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,0,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,0,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,0,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,0,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,0,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,1,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,1,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,1,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,1,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,2,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,2,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,2,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,3,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,3,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,3,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,4,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,4,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,4,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,4,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,5,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,5,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,5,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,5,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,6,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,6,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,6,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,6,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,6,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,7,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,7,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,7,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,7,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,7,4,0,1,3,confirmed,1.03,-98.6
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,7,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,7,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,8,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,8,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,8,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,8,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,8,4,0,1,3,confirmed,0.77,-98.9
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,8,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,8,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,9,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,9,5,2,0,3,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,9,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,9,3,2,1,0,insufficient,13.80,-80.8
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,9,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,9,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,9,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,10,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,10,5,3,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,10,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,10,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,10,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,10,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,10,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,11,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,11,5,5,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,11,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,11,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,11,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,11,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,11,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,12,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,12,5,4,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,12,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,12,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,12,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,12,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,12,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,13,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,13,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,13,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,13,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,13,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,13,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,13,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,14,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,14,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,14,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,14,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,14,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,14,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,14,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,15,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,15,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,15,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,15,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,15,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,15,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,15,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",MONDAY,16,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,16,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,16,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,16,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,16,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,16,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,17,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,17,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,17,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,17,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,17,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,17,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,18,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,18,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,18,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,18,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,19,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,19,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,19,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,19,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,19,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,19,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,20,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",TUESDAY,20,1,0,1,0,insufficient,0.59,-99.2
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,20,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,20,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,20,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,21,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,21,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,22,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",WEDNESDAY,22,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,22,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SUNDAY,23,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",THURSDAY,23,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",FRIDAY,23,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Sanitärinstallateur",SATURDAY,23,1,0,0,1,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,0,5,3,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,0,5,3,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,0,4,1,0,3,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,0,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,0,4,0,1,3,confirmed,0.47,-98.8
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,0,3,1,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,0,4,1,0,3,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,1,4,1,0,3,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,1,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,1,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,1,3,1,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,1,3,1,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,1,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,1,3,1,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,2,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,2,4,1,0,3,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,2,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,2,3,1,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,2,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,2,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,2,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,3,3,2,0,1,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,3,3,1,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,3,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,3,1,0,0,1,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,3,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,3,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,3,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,4,1,0,0,1,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,4,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,4,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,4,2,1,0,1,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,4,2,1,0,1,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,4,3,2,0,1,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,4,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,5,1,0,0,1,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,5,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,5,3,1,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,5,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,5,3,0,1,2,insufficient,1.06,-97.2
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,5,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,5,3,2,0,1,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,6,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,6,5,3,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,6,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,6,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,6,4,1,0,3,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,6,4,1,0,3,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,6,2,0,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,7,4,1,1,2,unconfirmed,2.63,-93.1
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,7,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,7,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,7,3,1,0,2,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,7,4,1,0,3,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,7,4,0,0,4,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,7,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,8,5,2,0,3,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,8,5,3,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,8,4,3,0,1,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,8,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,8,4,3,0,1,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,8,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,8,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,9,5,2,0,3,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,9,5,4,0,1,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,9,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,9,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,9,4,3,0,1,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,9,3,0,0,3,insufficient,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,9,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,10,4,3,0,1,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",MONDAY,10,4,4,0,0,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",TUESDAY,10,4,1,1,2,unconfirmed,8.70,-77.4
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",WEDNESDAY,10,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",THURSDAY,10,4,3,0,1,confirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",FRIDAY,10,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SATURDAY,10,4,2,0,2,unconfirmed,,
"EX | DE | DACH | SEARCH | LEAD | UMLAND TEST",SUNDAY,11,5,4,0,1,confirmed,,
